COD;CCAA;Tipo_Vivienda;Metrica;Anyo;FK_Periodo;Fecha_Fecha;Valor;Variacion_Interanual_IPV
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2011;20;2011-03-31;134,62;1,9308
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2011;19;2010-12-31;136,94;1,7234
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2011;22;2011-09-30;-4,7;-103,4322
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2011;21;2011-06-30;-1,9;-59,5745
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2011;20;2011-03-31;-1,7;-10,5263
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2011;19;2010-12-31;-4,2;147,0588
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2011;22;2011-09-30;-12,0;185,7143
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2011;21;2011-06-30;-6,6;-45,0
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2011;20;2011-03-31;-7,2;9,0909
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2011;19;2010-12-31;-4,3;-40,2778
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2011;22;2011-09-30;-12,0;179,0698
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2011;21;2011-06-30;-7,6;-36,6667
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2011;20;2011-03-31;-5,8;-23,6842
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2011;19;2010-12-31;-4,2;-27,5862
IPV724;Navarra, Comunidad Foral de;General;Índice;2011;22;2011-09-30;132,8;-3261,9048
IPV724;Navarra, Comunidad Foral de;General;Índice;2011;21;2011-06-30;139,95;5,384
IPV724;Navarra, Comunidad Foral de;General;Índice;2011;20;2011-03-31;141,5;1,1075
IPV724;Navarra, Comunidad Foral de;General;Índice;2011;19;2010-12-31;143,6;1,4841
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2011;22;2011-09-30;-5,1;-103,5515
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2011;21;2011-06-30;-1,1;-78,4314
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2011;20;2011-03-31;-1,5;36,3636
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2011;19;2010-12-31;-3,7;146,6667
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2011;22;2011-09-30;-10,9;194,5946
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2011;21;2011-06-30;-5,9;-45,8716
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2011;20;2011-03-31;-7,6;28,8136
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2011;19;2010-12-31;-6,4;-15,7895
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2011;22;2011-09-30;-10,9;70,3125
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2011;21;2011-06-30;-6,1;-44,0367
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2011;20;2011-03-31;-5,1;-16,3934
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2011;19;2010-12-31;-3,7;-27,451
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2011;22;2011-09-30;130,31;-3621,8919
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2011;21;2011-06-30;138,68;6,4231
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2011;20;2011-03-31;137,64;-0,7499
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2011;19;2010-12-31;141,39;2,7245
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2011;22;2011-09-30;-6,0;-104,2436
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2011;21;2011-06-30;0,8;-113,3333
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2011;20;2011-03-31;-2,7;-437,5
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2011;19;2010-12-31;-1,9;-29,6296
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2011;22;2011-09-30;-9,6;405,2632
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2011;21;2011-06-30;-3,5;-63,5417
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2011;20;2011-03-31;-6,5;85,7143
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2011;19;2010-12-31;-4,7;-27,6923
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2011;22;2011-09-30;-9,6;104,2553
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2011;21;2011-06-30;-3,8;-60,4167
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2011;20;2011-03-31;-4,5;18,4211
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2011;19;2010-12-31;-1,9;-57,7778
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2011;22;2011-09-30;136,73;-7296,3158
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2011;21;2011-06-30;142,04;3,8836
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2011;20;2011-03-31;147,48;3,8299
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2011;19;2010-12-31;147,11;-0,2509
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2011;22;2011-09-30;-3,7;-102,5151
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2011;21;2011-06-30;-3,7;-0,0
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2011;20;2011-03-31;0,2;-105,4054
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2011;19;2010-12-31;-6,1;-3150,0
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2011;22;2011-09-30;-12,7;108,1967
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2011;21;2011-06-30;-9,2;-27,5591
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2011;20;2011-03-31;-9,2;-0,0
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2011;19;2010-12-31;-8,6;-6,5217
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2011;22;2011-09-30;-12,7;47,6744
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2011;21;2011-06-30;-9,3;-26,7717
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2011;20;2011-03-31;-5,9;-36,5591
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2011;19;2010-12-31;-6,1;3,3898
IPV721;País Vasco;General;Índice;2011;22;2011-09-30;120,96;-2082,9508
IPV721;País Vasco;General;Índice;2011;21;2011-06-30;125,7;3,9187
IPV721;País Vasco;General;Índice;2011;20;2011-03-31;131,07;4,2721
IPV721;País Vasco;General;Índice;2011;19;2010-12-31;134,12;2,327
IPV805;País Vasco;General;Variación trimestral;2011;22;2011-09-30;-3,8;-102,8333
IPV805;País Vasco;General;Variación trimestral;2011;21;2011-06-30;-4,1;7,8947
IPV805;País Vasco;General;Variación trimestral;2011;20;2011-03-31;-2,3;-43,9024
IPV805;País Vasco;General;Variación trimestral;2011;19;2010-12-31;-2,6;13,0435
IPV804;País Vasco;General;Variación anual;2011;22;2011-09-30;-12,2;369,2308
IPV804;País Vasco;General;Variación anual;2011;21;2011-06-30;-8,7;-28,6885
IPV804;País Vasco;General;Variación anual;2011;20;2011-03-31;-6,7;-22,9885
IPV804;País Vasco;General;Variación anual;2011;19;2010-12-31;-3,2;-52,2388
IPV803;País Vasco;General;Variación en lo que va de año;2011;22;2011-09-30;-12,2;281,25
IPV803;País Vasco;General;Variación en lo que va de año;2011;21;2011-06-30;-8,7;-28,6885
IPV803;País Vasco;General;Variación en lo que va de año;2011;20;2011-03-31;-4,8;-44,8276
IPV803;País Vasco;General;Variación en lo que va de año;2011;19;2010-12-31;-2,6;-45,8333
IPV720;País Vasco;Vivienda nueva;Índice;2011;22;2011-09-30;110,77;-4360,3846
IPV720;País Vasco;Vivienda nueva;Índice;2011;21;2011-06-30;117,27;5,868
IPV720;País Vasco;Vivienda nueva;Índice;2011;20;2011-03-31;121,85;3,9055
IPV720;País Vasco;Vivienda nueva;Índice;2011;19;2010-12-31;126,37;3,7095
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2011;22;2011-09-30;-5,5;-104,3523
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2011;21;2011-06-30;-3,8;-30,9091
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2011;20;2011-03-31;-3,6;-5,2632
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2011;19;2010-12-31;0,7;-119,4444
IPV801;País Vasco;Vivienda nueva;Variación anual;2011;22;2011-09-30;-11,8;-1785,7143
IPV801;País Vasco;Vivienda nueva;Variación anual;2011;21;2011-06-30;-4,7;-60,1695
IPV801;País Vasco;Vivienda nueva;Variación anual;2011;20;2011-03-31;-4,1;-12,766
IPV801;País Vasco;Vivienda nueva;Variación anual;2011;19;2010-12-31;0,2;-104,878
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2011;22;2011-09-30;-11,8;-6000,0
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2011;21;2011-06-30;-6,6;-44,0678
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2011;20;2011-03-31;-2,9;-56,0606
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2011;19;2010-12-31;0,7;-124,1379
IPV719;País Vasco;Vivienda segunda mano;Índice;2011;22;2011-09-30;128,52;18260,0
IPV719;País Vasco;Vivienda segunda mano;Índice;2011;21;2011-06-30;131,71;2,4821
IPV719;País Vasco;Vivienda segunda mano;Índice;2011;20;2011-03-31;137,71;4,5555
IPV719;País Vasco;Vivienda segunda mano;Índice;2011;19;2010-12-31;139,48;1,2853
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2011;22;2011-09-30;-2,4;-101,7207
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2011;21;2011-06-30;-4,4;83,3333
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2011;20;2011-03-31;-1,3;-70,4545
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2011;19;2010-12-31;-5,0;284,6154
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2011;22;2011-09-30;-12,5;150,0
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2011;21;2011-06-30;-11,7;-6,4
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2011;20;2011-03-31;-8,7;-25,641
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2011;19;2010-12-31;-5,7;-34,4828
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2011;22;2011-09-30;-12,5;119,2982
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2011;21;2011-06-30;-10,3;-17,6
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2011;20;2011-03-31;-6,2;-39,8058
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2011;19;2010-12-31;-5,0;-19,3548
IPV718;Rioja, La;General;Índice;2011;22;2011-09-30;130,57;-2711,4
IPV718;Rioja, La;General;Índice;2011;21;2011-06-30;136,61;4,6259
IPV718;Rioja, La;General;Índice;2011;20;2011-03-31;140,95;3,1769
IPV718;Rioja, La;General;Índice;2011;19;2010-12-31;143,51;1,8162
IPV796;Rioja, La;General;Variación trimestral;2011;22;2011-09-30;-4,4;-103,066
IPV796;Rioja, La;General;Variación trimestral;2011;21;2011-06-30;-3,1;-29,5455
IPV796;Rioja, La;General;Variación trimestral;2011;20;2011-03-31;-1,8;-41,9355
IPV796;Rioja, La;General;Variación trimestral;2011;19;2010-12-31;-5,7;216,6667
IPV795;Rioja, La;General;Variación anual;2011;22;2011-09-30;-14,2;149,1228
IPV795;Rioja, La;General;Variación anual;2011;21;2011-06-30;-11,3;-20,4225
IPV795;Rioja, La;General;Variación anual;2011;20;2011-03-31;-10,9;-3,5398
IPV795;Rioja, La;General;Variación anual;2011;19;2010-12-31;-7,8;-28,4404
IPV794;Rioja, La;General;Variación en lo que va de año;2011;22;2011-09-30;-14,2;82,0513
IPV794;Rioja, La;General;Variación en lo que va de año;2011;21;2011-06-30;-10,3;-27,4648
IPV794;Rioja, La;General;Variación en lo que va de año;2011;20;2011-03-31;-7,4;-28,1553
IPV794;Rioja, La;General;Variación en lo que va de año;2011;19;2010-12-31;-5,7;-22,973
IPV717;Rioja, La;Vivienda nueva;Índice;2011;22;2011-09-30;130,54;-2390,1754
IPV717;Rioja, La;Vivienda nueva;Índice;2011;21;2011-06-30;136,61;4,6499
IPV717;Rioja, La;Vivienda nueva;Índice;2011;20;2011-03-31;139,88;2,3937
IPV717;Rioja, La;Vivienda nueva;Índice;2011;19;2010-12-31;142,93;2,1804
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2011;22;2011-09-30;-4,4;-103,0784
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2011;21;2011-06-30;-2,3;-47,7273
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2011;20;2011-03-31;-2,1;-8,6957
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2011;19;2010-12-31;-4,7;123,8095
IPV792;Rioja, La;Vivienda nueva;Variación anual;2011;22;2011-09-30;-12,9;174,4681
IPV792;Rioja, La;Vivienda nueva;Variación anual;2011;21;2011-06-30;-10,6;-17,8295
IPV792;Rioja, La;Vivienda nueva;Variación anual;2011;20;2011-03-31;-10,5;-0,9434
IPV792;Rioja, La;Vivienda nueva;Variación anual;2011;19;2010-12-31;-7,1;-32,381
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2011;22;2011-09-30;-12,9;81,6901
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2011;21;2011-06-30;-8,9;-31,0078
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2011;20;2011-03-31;-6,7;-24,7191
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2011;19;2010-12-31;-4,7;-29,8507
IPV716;Rioja, La;Vivienda segunda mano;Índice;2011;22;2011-09-30;130,62;-2879,1489
IPV716;Rioja, La;Vivienda segunda mano;Índice;2011;21;2011-06-30;136,61;4,5858
IPV716;Rioja, La;Vivienda segunda mano;Índice;2011;20;2011-03-31;142,97;4,6556
IPV716;Rioja, La;Vivienda segunda mano;Índice;2011;19;2010-12-31;144,6;1,1401
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2011;22;2011-09-30;-4,4;-103,0429
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2011;21;2011-06-30;-4,4;-0,0
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2011;20;2011-03-31;-1,1;-75,0
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2011;19;2010-12-31;-7,7;600,0
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2011;22;2011-09-30;-16,6;115,5844
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2011;21;2011-06-30;-12,2;-26,506
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2011;20;2011-03-31;-11,6;-4,918
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2011;19;2010-12-31;-9,0;-22,4138
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011;22;2011-09-30;-16,6;84,4444
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011;21;2011-06-30;-12,8;-22,8916
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011;20;2011-03-31;-8,7;-32,0313
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011;19;2010-12-31;-7,7;-11,4943
IPV715;Ceuta;General;Índice;2011;22;2011-09-30;110,13;-1530,2597
IPV715;Ceuta;General;Índice;2011;21;2011-06-30;114,15;3,6502
IPV715;Ceuta;General;Índice;2011;20;2011-03-31;118,17;3,5217
IPV715;Ceuta;General;Índice;2011;19;2010-12-31;119,78;1,3624
IPV787;Ceuta;General;Variación trimestral;2011;22;2011-09-30;-3,5;-102,922
IPV787;Ceuta;General;Variación trimestral;2011;21;2011-06-30;-3,4;-2,8571
IPV787;Ceuta;General;Variación trimestral;2011;20;2011-03-31;-1,3;-61,7647
IPV787;Ceuta;General;Variación trimestral;2011;19;2010-12-31;-5,3;307,6923
IPV786;Ceuta;General;Variación anual;2011;22;2011-09-30;-12,9;143,3962
IPV786;Ceuta;General;Variación anual;2011;21;2011-06-30;-7,6;-41,0853
IPV786;Ceuta;General;Variación anual;2011;20;2011-03-31;-7,6;-0,0
IPV786;Ceuta;General;Variación anual;2011;19;2010-12-31;-6,6;-13,1579
IPV785;Ceuta;General;Variación en lo que va de año;2011;22;2011-09-30;-12,9;95,4545
IPV785;Ceuta;General;Variación en lo que va de año;2011;21;2011-06-30;-9,7;-24,8062
IPV785;Ceuta;General;Variación en lo que va de año;2011;20;2011-03-31;-6,5;-32,9897
IPV785;Ceuta;General;Variación en lo que va de año;2011;19;2010-12-31;-5,3;-18,4615
IPV712;Melilla;General;Índice;2011;22;2011-09-30;117,21;-2311,5094
IPV712;Melilla;General;Índice;2011;21;2011-06-30;124,35;6,0916
IPV712;Melilla;General;Índice;2011;20;2011-03-31;128,49;3,3293
IPV712;Melilla;General;Índice;2011;19;2010-12-31;129,3;0,6304
IPV778;Melilla;General;Variación trimestral;2011;22;2011-09-30;-5,7;-104,4084
IPV778;Melilla;General;Variación trimestral;2011;21;2011-06-30;-3,2;-43,8596
IPV778;Melilla;General;Variación trimestral;2011;20;2011-03-31;-0,6;-81,25
IPV778;Melilla;General;Variación trimestral;2011;19;2010-12-31;-5,4;800,0
IPV777;Melilla;General;Variación anual;2011;22;2011-09-30;-14,2;162,963
IPV777;Melilla;General;Variación anual;2011;21;2011-06-30;-9,8;-30,9859
IPV777;Melilla;General;Variación anual;2011;20;2011-03-31;-7,9;-19,3878
IPV777;Melilla;General;Variación anual;2011;19;2010-12-31;-5,4;-31,6456
IPV776;Melilla;General;Variación en lo que va de año;2011;22;2011-09-30;-14,2;162,963
IPV776;Melilla;General;Variación en lo que va de año;2011;21;2011-06-30;-9,0;-36,6197
IPV776;Melilla;General;Variación en lo que va de año;2011;20;2011-03-31;-6,0;-33,3333
IPV776;Melilla;General;Variación en lo que va de año;2011;19;2010-12-31;-5,4;-10,0
IPV769;Total Nacional;General;Índice;2012;22;2012-09-30;103,59;-2018,3333
IPV769;Total Nacional;General;Índice;2012;21;2012-06-30;105,07;1,4287
IPV769;Total Nacional;General;Índice;2012;20;2012-03-31;109,19;3,9212
IPV769;Total Nacional;General;Índice;2012;19;2011-12-31;112,86;3,3611
IPV949;Total Nacional;General;Variación trimestral;2012;22;2012-09-30;-1,4;-101,2405
IPV949;Total Nacional;General;Variación trimestral;2012;21;2012-06-30;-3,8;171,4286
IPV949;Total Nacional;General;Variación trimestral;2012;20;2012-03-31;-3,3;-13,1579
IPV949;Total Nacional;General;Variación trimestral;2012;19;2011-12-31;-5,0;51,5152
IPV948;Total Nacional;General;Variación anual;2012;22;2012-09-30;-12,8;156,0
IPV948;Total Nacional;General;Variación anual;2012;21;2012-06-30;-15,2;18,75
IPV948;Total Nacional;General;Variación anual;2012;20;2012-03-31;-14,4;-5,2632
IPV948;Total Nacional;General;Variación anual;2012;19;2011-12-31;-12,6;-12,5
IPV947;Total Nacional;General;Variación en lo que va de año;2012;22;2012-09-30;-12,8;1,5873
IPV947;Total Nacional;General;Variación en lo que va de año;2012;21;2012-06-30;-11,5;-10,1563
IPV947;Total Nacional;General;Variación en lo que va de año;2012;20;2012-03-31;-8,1;-29,5652
IPV947;Total Nacional;General;Variación en lo que va de año;2012;19;2011-12-31;-5,0;-38,2716
IPV768;Total Nacional;Vivienda nueva;Índice;2012;22;2012-09-30;102,55;-2151,0
IPV768;Total Nacional;Vivienda nueva;Índice;2012;21;2012-06-30;103,7;1,1214
IPV768;Total Nacional;Vivienda nueva;Índice;2012;20;2012-03-31;106,8;2,9894
IPV768;Total Nacional;Vivienda nueva;Índice;2012;19;2011-12-31;109,6;2,6217
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2012;22;2012-09-30;-1,1;-101,0036
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2012;21;2012-06-30;-2,9;163,6364
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2012;20;2012-03-31;-2,6;-10,3448
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2012;19;2011-12-31;-4,8;84,6154
IPV945;Total Nacional;Vivienda nueva;Variación anual;2012;22;2012-09-30;-10,9;127,0833
IPV945;Total Nacional;Vivienda nueva;Variación anual;2012;21;2012-06-30;-13,6;24,7706
IPV945;Total Nacional;Vivienda nueva;Variación anual;2012;20;2012-03-31;-12,8;-5,8824
IPV945;Total Nacional;Vivienda nueva;Variación anual;2012;19;2011-12-31;-11,8;-7,8125
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2012;22;2012-09-30;-10,9;-7,6271
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2012;21;2012-06-30;-9,9;-9,1743
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2012;20;2012-03-31;-7,2;-27,2727
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2012;19;2011-12-31;-4,8;-33,3333
IPV767;Total Nacional;Vivienda segunda mano;Índice;2012;22;2012-09-30;103,72;-2260,8333
IPV767;Total Nacional;Vivienda segunda mano;Índice;2012;21;2012-06-30;105,43;1,6487
IPV767;Total Nacional;Vivienda segunda mano;Índice;2012;20;2012-03-31;110,24;4,5623
IPV767;Total Nacional;Vivienda segunda mano;Índice;2012;19;2011-12-31;114,51;3,8734
